time,x,y,z
1582878458,0,0,0
1582878470,-1.023223139640699,0.6604340650820834,59.575710110366344
1582878470,-3.3987214893781275,6.639549322705154,60.21413899958134
1582878472,-14.202006200299044,31.487903223068567,60.72751045227051
1582878473,-23.449408379490798,49.49562242067669,59.742711149156094
1582878473,-25.543952946747517,53.84010644614671,59.182854034006596
1582878474,-33.28511013773497,67.51488349076355,59.90457557141781
1582878474,-38.375747184721654,76.142717350035,60.69869998842478
1582878476,-48.07297453484943,99.11915279117768,59.67035539448261
1582878476,-49.035825487157005,102.78911948064108,59.09158945083618
1582878477,-49.639153364833305,106.44998140585913,58.55777923949063
1582878479,-54.57010390837503,117.35456585239515,57.899311780929565
1582878480,-64.4224051216819,98.9841940655339,59.313500337302685
1582878480,-66.79962506783897,95.0883925712816,60.34346468746662
1582878480,-69.26807172854294,91.37341680519324,61.45945884287357
1582878481,-71.53009069450752,87.34048183645993,62.03142873942852
1582878481,-76.4646733147453,79.22710263428964,61.48474797606468
1582878482,-82.04137110296237,68.62058706205598,60.93058552592993
1582878483,-92.26941100055093,57.760840148632745,60.281344167888165
1582878483,-99.26385083972552,58.43073826435044,59.40633615478873
1582878484,-105.19762304635024,62.29606911996605,60.247481651604176
1582878484,-107.16472907500265,63.67347462638369,60.78127533197403
1582878485,-113.30240448120644,67.2179253293799,60.276705622673035
1582878486,-126.33335134398844,71.22816093447231,61.09235420823097
1582878486,-130.54011340711583,70.3240485145842,62.05053389072418
1582878486,-132.0241354540783,69.03312128805865,62.6373565196991
1582878486,-133.4364373499046,67.67859882323404,63.176623955368996
1582878489,-161.22062893592008,72.62360527373514,63.7070669233799
1582878489,-168.40040509334335,76.91845886487246,63.139133751392365
1582878490,-187.07347461526066,89.65576823074358,63.66541035473347
1582878491,-193.8772014268541,94.62175757641586,62.93789841234684
1582878492,-203.76660699254506,101.44674860137509,62.29381024837494
1582878492,-208.4388773030993,104.97200922699672,62.85983644425869
1582878492,-212.19700704365258,107.8764274163567,63.710758313536644
1582878493,-213.57182613253894,109.39890914332425,64.3959092348814
1582878493,-215.24240398397023,112.29840247313012,65.05578629672527
1582878494,-210.55238827176098,123.96179485298242,65.8485958725214
1582878494,-209.453156448456,125.78910917938768,66.41377381980419
1582878495,-208.80014731135827,127.08717849967806,67.88718350231647
1582878496,-210.11221790087902,126.11487784618684,67.30964504182339
1582878496,-211.3354011376946,125.57365581962827,65.96202053129673
1582878498,-206.58307306997045,124.91007498758896,67.8663919121027
1582878499,-199.11890640270755,124.04549028064054,66.52993358671665
1582878501,-199.96644141721328,122.20073796416432,67.70717971026897
1582878504,-142.06325999921194,121.60586775699343,65.63529916107655
1582878507,-120.70448584169522,120.78674292582708,66.94373808801174
1582878508,-114.79727277376543,114.51864371297171,67.4959721416235
1582878508,-108.1209908536231,109.41340312296616,68.03825221955776
1582878509,-79.85693427652075,85.85532380610331,68.55704508721828
1582878510,-64.9499725402212,69.82140548044555,67.99325816333294
1582878511,-55.77335231648827,60.29619966298001,68.61332379281521
1582878513,-49.71904859372363,59.50718678821819,69.90411005914211
1582878513,-8.859123611452347,45.69581622795251,69.30547080934048
1582878514,63.48582175594148,27.703401542444766,69.94534008204937
1582878515,73.74663894008793,25.71894656364896,70.48135124146938
1582878515,83.43538256157177,24.425019915490918,69.85725484788418
1582878515,116.2421153226251,26.809772761935243,68.85821394622326
1582878516,126.00742787996575,28.573289690657834,67.7855508774519
1582878516,134.83082561954708,30.364381231609222,67.06847943365574
1582878516,141.98637332543768,32.005219196569726,66.52433149516582
1582878517,151.61824663015847,40.14642973168511,68.09868983924389
1582878517,145.5545292777903,43.39292556738725,68.93606431782246
1582878517,136.22355290665138,47.60072054498342,69.56125222146511
1582878518,118.23619600894114,67.10604098872855,71.22919730842113
1582878519,119.74193617558497,91.44692140633916,69.67683605849743
1582878519,122.31244293652207,103.99346750129463,70.36181561648846
1582878519,123.5495176716113,108.99696480895633,71.47247068583965
1582878520,124.9463372538938,113.98101573033905,70.84832362830639
1582878520,125.51621371024977,114.96099371866144,69.53804813325405
1582878521,124.49434921058472,110.2559123319844,73.06116096675396
1582878522,123.8338156317055,105.78445985068761,99.1349833458662
1582878522,140.71911770335745,-158.43063419625804,58.378745932132006
1582878523,123.21968998687782,104.9948990084511,120.8214508742094
1582878523,121.26411373963481,106.2509314339898,124.45374600589275
1582878524,107.48330090228905,111.8963584155003,123.88393752276897
1582878524,95.2332917740238,116.9124645847965,123.22494857013226
